Date,County,Location,VIN #,Occurrence Report,Clean Certificate,Case #,Lab #,Residence,Outbuilding,Vehicle,Hotel/Motel,Open - No Structure,Business,Other,Red P,Nazi,OnePot
05/24/2007 12:00:00 AM,Scott (72),"N Bogardus Rd at CR 850 N
Austin, IN
(38.74143315300046, -85.80778604899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0370.pdf,,45-47021,07CL0370,false,false,false,false,true,false,false,false,false,false
05/25/2007 12:00:00 AM,Bartholomew (3),"1112 8th St
Columbus, IN
(39.20702775300049, -85.91205130499964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0325.pdf,,43-24961,07CL0325,true,true,false,false,false,false,false,false,false,false
05/25/2007 12:00:00 AM,Union (81),"1500 Treaty Line Rd
Liberty, IN
(39.61092963100049, -84.99278203599965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0324.pdf,,41F18869,07CL0324,false,false,true,false,false,false,false,false,false,false
05/26/2007 12:00:00 AM,Noble (57),"CR 100 N W of CR 650 W
Albion, IN
(41.39509100400045, -85.42397836599969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0334.pdf,,22-42115,07CL0334,false,false,false,false,true,false,false,false,false,false
05/26/2007 12:00:00 AM,Gibson (26),"CR 325 W 1/4 Mi S SR 64
Princeton, IN
(38.35522268000045, -87.56563658099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0317.pdf,,96F02340,07CL0317,false,false,false,false,true,false,false,false,false,false
05/27/2007 12:00:00 AM,Spencer (74),"Near 4258 W and CR 300 N
Reo, IN
(37.90134107600045, -87.10953976599967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0335.pdf,,34F32781,07CL0335,false,false,false,false,true,false,false,false,false,false
05/29/2007 12:00:00 AM,Jackson (36),"CR 650 S
Seymour, IN
(38.96241702900045, -85.90407836299966)",,,,,07CL0337,false,false,false,false,false,false,false,false,false,false
05/29/2007 12:00:00 AM,Clinton (12),"6591 S SR 39
Frankfort, IN
(40.19041847000045, -86.48849641399966)",,,,,07CL0336,false,false,false,false,false,false,false,false,false,false
05/29/2007 12:00:00 AM,Sullivan (77),"SR 48 Crop Productions
Fairbanks, IN
(39.21971334300048, -87.52136808499966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0338.pdf,,32-27634,07CL0338,false,false,false,false,true,false,false,false,false,false
05/30/2007 12:00:00 AM,Clinton (12),"4512 S 200 E
Frankfort, IN
(40.22198076500047, -86.46780872899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0339.pdf,,14F37010,07CL0339,false,true,false,false,true,false,false,false,false,false
05/30/2007 12:00:00 AM,Crawford (13),"Governors Trace Rd near Montgomery Rd
Eckerty, IN
(38.32648299400046, -86.59553929299966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0371.pdf,,34-32790,07CL0371,false,false,false,false,true,false,false,false,false,false
05/30/2007 12:00:00 AM,Monroe (53),"Arlington Rd
Bloomington, IN
(39.18672313200045, -86.55121041199965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0425.pdf,,33-27906,07CL0425,false,false,false,false,true,false,false,false,false,false
05/31/2007 12:00:00 AM,Owen (60),"4510 Gerrard Chapel Rd
Bowling Green, IN
(39.38306284400045, -87.01100752599967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0426.pdf,,96-02349,07CL0426,true,true,false,false,true,false,false,false,false,false
05/31/2007 12:00:00 AM,Carroll (8),"319 E Franklin St
Delphi, IN
(40.58811701500048, -86.67159053799969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0340.pdf,,14F37019,07CL0340,true,false,false,false,false,false,false,false,false,false
06/01/2007 12:00:00 AM,Boone (6),"227 Indianapolis Ave Apt 2
Lebanon, IN
(40.04621608000048, -86.46359457199964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0341.pdf,,52F43606,07CL0341,true,false,false,false,false,false,false,false,false,false
06/02/2007 12:00:00 AM,Bartholomew (3),"1804 Home St
Columbus, IN
(39.21693046200045, -85.91206628399965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0343.pdf,,96F02356,07CL0343,true,true,false,false,false,false,false,false,false,false
06/02/2007 12:00:00 AM,Bartholomew (3),"17th St and Cottage Ave
Columbus, IN
(39.21581275200049, -85.90538984299968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0342.pdf,,96F02355,07CL0342,false,false,true,false,false,false,false,false,false,false
06/03/2007 12:00:00 AM,Bartholomew (3),"101 Carrie Lane Apt 313
Columbus, IN
(39.199173800000494, -85.96091496699967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0344.pdf,,96F02357,07CL0344,false,false,false,true,false,false,false,false,false,false
06/03/2007 12:00:00 AM,Harrison (31),"SR 211 near SR 111
Elizabeth, IN
(38.12084350300046, -85.97399835199968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0597.pdf,,45-47063,07CL0597,false,false,false,false,true,false,false,false,false,false
06/04/2007 12:00:00 AM,Bartholomew (3),"Base Rd and US 31
Columbus, IN
(39.20184109200045, -85.86305859099969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0345.pdf,,43-24984,07CL0345,false,true,false,false,false,false,false,false,false,false
06/04/2007 12:00:00 AM,Bartholomew (3),"Base Rd E of US 31
Columbus, IN
(39.20150037700046, -85.91867613099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0347.pdf,,43-24985,07CL0347,false,false,false,false,true,false,false,false,false,false
06/04/2007 12:00:00 AM,Howard (34),"CR 1200 W and 300 S
Kokomo, IN
(40.486510490000455, -86.12623606699964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0346.pdf,,16-17328,07CL0346,false,false,false,false,true,false,false,false,false,false
06/05/2007 12:00:00 AM,Rush (70),"CR 150 N 1/2 Mi N of 225 W
Rushville, IN
(39.608764289000476, -85.44479956499964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0351.pdf,,41-18893,07CL0351,false,false,false,false,true,false,false,false,false,false
06/05/2007 12:00:00 AM,Decatur (16),"7500 W and CR 220 SW
Greensburg, IN
(39.337682276000464, -85.48495920199969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0349.pdf,,42-27232,07CL0349,false,false,false,false,true,false,false,false,false,false
06/05/2007 12:00:00 AM,Decatur (16),"8500 W and CR 700 S
Greensburg, IN
(39.337682276000464, -85.48495920199969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0348.pdf,,42-27231,07CL0348,false,false,false,false,true,false,false,false,false,false
06/05/2007 12:00:00 AM,Rush (70),"Whitcomb Rd 1 Mi S of Oxford Pike
Brookville, IN
(39.43021200800047, -85.01122555399968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0350.pdf,,41-18892,07CL0350,false,false,false,false,true,false,false,false,false,false
06/06/2007 12:00:00 AM,Owen (60),"CR 550 W
Poland, IN
(39.48141559600049, -86.94889440599968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0427.pdf,,33F27020,07CL0427,false,false,true,false,false,false,false,false,false,false
06/07/2007 12:00:00 AM,Montgomery (54),"3383 S CR 600 W
Crawfordsville, IN
(39.99513806600049, -87.01605299299968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0353.pdf,,14F37038,07CL0353,true,false,false,false,false,false,false,false,false,false
06/07/2007 12:00:00 AM,Bartholomew (3),"2687 S CR 525 E
Columbus, IN
(39.1750613910005, -85.81442099499964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0352.pdf,,43-24988,07CL0352,true,false,false,false,false,false,false,false,false,false
06/08/2007 12:00:00 AM,Decatur (16),"9898 Flatrock Rd
Osgood, IN
(39.16615396400044, -85.43723468699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0355.pdf,,96-02364,07CL0355,false,false,false,false,false,false,true,false,false,false
06/08/2007 12:00:00 AM,Harrison (31),"Harrison Heth Rd near Ripperdan Valley
Central, IN
(38.096962989000474, -86.15894616299965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0598.pdf,,45F47075,07CL0598,false,false,true,false,false,false,false,false,false,false
06/08/2007 12:00:00 AM,Decatur (16),"9898 Flatrock Rd
Osgood, IN
(39.16615396400044, -85.43723468699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0354.pdf,,42-27243,07CL0354,false,false,false,false,true,false,false,false,false,false
06/08/2007 12:00:00 AM,Kosciusko (43),"13317 N 700 W
Nappanee, IN
(41.42403064000047, -85.98215728199966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0356.pdf,,24F28355,07CL0356,true,true,false,false,false,false,false,false,false,false
06/09/2007 12:00:00 AM,Kosciusko (43),"5456 N 200 E
Leesburg, IN
(41.313980813000455, -85.80530391699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0447.pdf,,24F28358,07CL0447,true,false,false,false,false,false,false,false,false,false
06/09/2007 12:00:00 AM,Cass (9),"1228 N 3rd St
Logansport, IN
(40.761705967000466, -86.37172071799966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0357.pdf,,16F17338,07CL0357,false,true,false,false,false,false,false,false,false,false
06/10/2007 12:00:00 AM,Jefferson (39),"3599 Woodside Dr
Madison, IN
(38.75004085100045, -85.45630540999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0444.pdf,,96F02369,07CL0444,true,false,false,false,false,false,false,false,false,false
06/10/2007 12:00:00 AM,Posey (65),"1409 O'Donnell St
Mt. Vernon, IN
(37.936475732000474, -87.91233994199968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0358.pdf,,35-26599,07CL0358,true,false,false,false,false,false,false,false,false,false
06/11/2007 12:00:00 AM,Greene (28),"Burma Rd wooded area W of SR 37
Bloomington, IN
(39.166592935000494, -86.53423689399966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0429.pdf,,33-27929,07CL0429,false,false,false,false,true,false,false,false,false,false
06/11/2007 12:00:00 AM,Knox (42),"1205 Ritterscamp St
Vincennes, IN
(38.68193062500046, -87.50499564499967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0359.pdf,,96F02370,07CL0359,false,true,false,false,false,false,false,false,false,false
06/11/2007 12:00:00 AM,Gibson (26),"SR 64 W 2 1/4 Mi W of SR 65
Princeton, IN
(38.35522268000045, -87.56563658099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0428.pdf,,35F26604,07CL0428,false,false,false,false,true,false,false,false,false,false
06/12/2007 12:00:00 AM,White (91),"7160 N 1450 E
Burnettsville, IN
(40.85634498200045, -86.59043658299964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0360.pdf,,14-37045,07CL0360,false,true,false,false,false,false,false,false,false,false
06/12/2007 12:00:00 AM,Sullivan (77),"8794 N CR 200 W
Shelburn, IN
(39.21234065300047, -87.44558496099967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0361.pdf,,32-27665,07CL0361,false,true,false,false,false,false,false,false,false,false
06/12/2007 12:00:00 AM,Howard (34),"4649 S Cr 580 W
Russiaville, IN
(40.40794046900049, -86.23653616799965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0372.pdf,,16F17346,07CL0372,false,true,false,false,false,false,false,false,false,false
06/13/2007 12:00:00 AM,Decatur (16),"973 S Lake McCoy Dr
Greensburg, IN
(39.32466829700047, -85.40020458999965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0373.pdf,,42-27261,07CL0373,true,false,false,false,true,false,false,false,false,false
06/14/2007 12:00:00 AM,Gibson (26),"101 S. Main St
Haubstadt, IN
(38.205005790000484, -87.57451511099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0465.pdf,,35F26609,07CL0465,false,false,false,false,true,false,false,false,false,false
06/14/2007 12:00:00 AM,Pulaski (66),"1100 W 750 N
North Judson, IN
(41.16514237400048, -86.80980850599968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0430.pdf,,13-72337,07CL0430,false,false,false,false,true,false,false,false,false,false
06/15/2007 12:00:00 AM,Miami (52),"2880 W 560 S Lot 6
Peru, IN
(40.684950900000445, -86.12618474999965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0374.pdf,,16F17352,07CL0374,true,false,true,false,false,false,false,false,false,false
06/16/2007 12:00:00 AM,Miami (52),"66 Washington St
Peru, IN
(40.76376904600045, -86.05808376699969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0377.pdf,,16-17357,07CL0377,true,false,false,false,false,false,false,false,false,false
06/16/2007 12:00:00 AM,Wabash (85),"Cooper Rd &frac14; mile W of Mill Creek
Wabash, IN
(40.79647035500045, -85.82055924299965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0376.pdf,,16F17356,07CL0376,false,false,false,false,true,false,false,false,false,false
06/17/2007 12:00:00 AM,Cass (9),"450 S W of US 24
Logansport, IN
(40.753751613000475, -86.36020882499969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0378.pdf,,16F17359,07CL0378,false,false,false,false,true,false,false,false,false,false
06/17/2007 12:00:00 AM,Owen (60),"315 W Bow St
Thorntown, IN
(40.13054256000049, -86.60992980499964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0448.pdf,,33F27936,07CL0448,false,false,true,false,false,false,false,false,false,false
06/18/2007 12:00:00 AM,Gibson (26),"Lot 86 Sandy Acres
Princeton, IN
(38.35522268000045, -87.56563658099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0487.pdf,,35F26618,07CL0487,true,false,false,false,false,false,false,false,false,false
06/18/2007 12:00:00 AM,Howard (34),"808 S Plate St
Kokomo, IN
(40.478140935000454, -86.11549472499968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0379.pdf,,16F17360,07CL0379,false,false,false,false,true,false,false,false,false,false
06/19/2007 12:00:00 AM,Decatur (16),"473 S CR 350 W
Greensburg, IN
(39.32879052400045, -85.54619606699964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0384.pdf,,42-27269,07CL0384,false,false,false,false,true,false,false,false,false,false
06/19/2007 12:00:00 AM,Noble (57),"Mapes Rd E of CR 1000 E
Kendallville, IN
(41.44081100000045, -85.26504588999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0383.pdf,,22-42150,07CL0383,false,false,false,false,true,false,false,false,false,false
06/19/2007 12:00:00 AM,Putnam (67),"4252 N CR 400 E
Bainbridge, IN
(39.7130708360005, -86.78337203199965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0380.pdf,,53F20139,07CL0380,false,false,true,false,false,false,false,false,false,false
06/21/2007 12:00:00 AM,Bartholomew (3),"2674 Rosedale St
Columbus, IN
(39.23824767600047, -85.89270910199969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0385.pdf,,43F25013,07CL0385,false,false,true,false,false,false,false,false,false,false
06/21/2007 12:00:00 AM,Jefferson (39),"3413 Michigan Rd
Madison, IN
(38.788804763000485, -85.38661540599963)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0386.pdf,,42-27277,07CL0386,false,false,false,false,false,false,true,false,false,false
06/21/2007 12:00:00 AM,St Joseph (71),"Apple Rd &amp; Henry Rd
Osceola, IN
(41.66328341700046, -86.07975682599965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0387.pdf,,24-28389,07CL0387,false,false,false,false,true,false,false,false,false,false
06/22/2007 12:00:00 AM,Adams (1),"228 Piedmont Ln
Decatur, IN
(40.830066238000484, -84.90572556999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0388.pdf,,22F42159,07CL0388,true,false,false,false,true,false,false,false,false,false
06/23/2007 12:00:00 AM,Bartholomew (3),"19075 E 50 N
Columbus, IN
(39.20950858100048, -85.83184336299968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0389.pdf,,43F25020,07CL0389,false,false,true,false,false,false,false,false,false,false
06/23/2007 12:00:00 AM,Shelby (73),"7722 E Blue Ridge Rd
Shelbyville, IN
(39.519415909000486, -85.63325090299963)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0390.pdf,,52F43695,07CL0390,false,true,false,false,false,false,false,false,false,false
06/25/2007 12:00:00 AM,Shelby (73),"0001 N CR 800 E
Shelbyville, IN
(39.40953425100048, -85.77963892999963)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0395.pdf,,52F43707,07CL0395,false,false,false,false,true,false,false,false,false,false
06/25/2007 12:00:00 AM,Randolph (68),"CR 950 N E of 600 E
Union City, IN
(40.19845263500048, -84.80794865699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0392.pdf,,25-15597,07CL0392,false,false,false,false,true,false,false,false,false,false
06/25/2007 12:00:00 AM,Jefferson (39),"101 W Main St
Madison, IN
(38.736273388000484, -85.38036542899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0391.pdf,,42F27288,07CL0391,false,false,false,false,true,false,false,false,false,false
06/25/2007 12:00:00 AM,Decatur (16),"500 W Main St
Greensburg, IN
(39.3365684260005, -85.49066069199966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0393.pdf,,42-27289,07CL0393,false,false,false,false,true,false,false,false,false,false
06/25/2007 12:00:00 AM,Shelby (73),"218 N West St
Shelbyville, IN
(39.52665113900048, -85.78167522599966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0394.pdf,,52F43706,07CL0394,false,true,false,false,false,false,false,false,false,false
06/26/2007 12:00:00 AM,Bartholomew (3),"1323 California St Apt A
Columbus, IN
(39.21200215300047, -85.91378548799969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0397.pdf,,43F25027,07CL0397,true,false,false,false,false,false,false,false,false,false
06/26/2007 12:00:00 AM,Monroe (53),"1524 N Sewell Rd
Bloomington, IN
(39.17871273200046, -86.37268056899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0396.pdf,,33-27947,07CL0396,true,false,false,false,false,false,false,false,false,false
06/27/2007 12:00:00 AM,Starke (75),"504 E St Louis St
Knox, IN
(41.2921231790005, -86.61653105599964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0398.pdf,,13F72351,07CL0398,false,false,true,false,false,false,false,false,false,false
06/27/2007 12:00:00 AM,Starke (75),"11424 Oak St
Walkerton, IN
(41.410558161000495, -86.47751977799965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0400.pdf,,13F72352,07CL0400,true,false,false,false,true,false,false,false,false,false
06/27/2007 12:00:00 AM,Clay (11),"SR 59 at CR 1150 S
Clay City, IN
(39.219630048000454, -87.11617699499965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0399.pdf,,32-27695,07CL0399,false,false,true,false,false,false,true,false,false,false
06/28/2007 12:00:00 AM,Jackson (36),"10601 N CR 750 W
Freetown, IN
(39.026608257000476, -86.18147142899966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0401.pdf,,43-25036,07CL0401,false,false,false,false,true,false,false,false,false,false
06/30/2007 12:00:00 AM,Jackson (36),"CR 650 S and CR 700 E
Seymour, IN
(38.95720187700044, -85.88919952899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0404.pdf,,43-25041,07CL0404,false,false,false,false,true,false,false,false,false,false
06/30/2007 12:00:00 AM,Jefferson (39),"2037 Gardner Ln
Madison, IN
(38.750958067000454, -85.34978041399967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0403.pdf,,42-27302,07CL0403,true,false,false,false,false,false,false,false,false,false
07/01/2007 12:00:00 AM,Elkhart (20),"CR 10 &amp; John Weaver Pkwy
Elkhart, IN
(41.68676197600047, -85.97566869299965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0445.pdf,,24F28404,07CL0445,false,false,false,false,true,false,false,false,false,false
07/02/2007 12:00:00 AM,St Joseph (71),"Watson Rd &amp; Popular Rd
Walkerton, IN
(41.4665226350005, -86.48275556299967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0405.pdf,,24F28405,07CL0405,false,false,false,false,true,false,false,false,false,false
07/04/2007 12:00:00 AM,Clay (11),"CR 875 E of SR 46
Bowling Green, IN
(39.38306284400045, -87.01100752599967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0407.pdf,,32-27713,07CL0407,false,false,false,false,true,false,false,false,false,false
07/05/2007 12:00:00 AM,Jay (38),"446 E 7th St
Portland, IN
(40.42519819400047, -84.97094126399963)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0467.pdf,,25F15612,07CL0467,true,false,false,false,false,false,false,false,false,false
07/06/2007 12:00:00 AM,Jay (38),"1027 Creagor St
Portland, IN
(40.435824134000484, -84.97791699399966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0466.pdf,,25F15611,07CL0466,true,true,false,false,true,false,false,false,false,false
07/06/2007 12:00:00 AM,Martin (51),"11027 SR 450
Shoals, IN
(38.777114749000475, -86.72029411299968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0468.pdf,,34-32907,07CL0468,true,true,false,false,true,false,false,false,false,false
07/06/2007 12:00:00 AM,Jennings (40),"1555 E 100 S
North Vernon, IN
(38.97041359600047, -85.58236043199969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0408.pdf,,43F25046,07CL0408,true,true,false,false,true,false,false,false,false,false
07/07/2007 12:00:00 AM,Bartholomew (3),"CR 450 N and CR 250 E
Columbus, IN
(39.20150037700046, -85.91867613099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0410.pdf,,43F25050,07CL0410,false,false,true,false,false,false,false,false,false,false
07/07/2007 12:00:00 AM,Gibson (26),"7677 W CR 425 N
Patoka, IN
(38.41631063800048, -87.70606980999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0409.pdf,,35F26671,07CL0409,false,false,true,false,false,false,false,false,false,false
07/08/2007 12:00:00 AM,Elkhart (20),"175 Waterfall Dr
Elkhart, IN
(41.6846581100005, -85.96867726099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0411.pdf,,24F28419,07CL0411,false,false,true,false,false,false,false,false,false,false
07/09/2007 12:00:00 AM,Scott (72),"185 S Lake Rd
Scottsburg, IN
(38.68996087700049, -85.79423509799966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0412.pdf,,45-47158,07CL0412,false,false,true,false,false,false,false,false,false,false
07/09/2007 12:00:00 AM,Jennings (40),"1145 N Huckleberry
North Vernon, IN
(39.002205942000444, -85.53124833799967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0469.pdf,,43-25056,07CL0469,false,false,false,false,true,false,false,false,false,false
07/09/2007 12:00:00 AM,Bartholomew (3),"CR 75 S E of CR 900 E
Columbus, IN
(39.20150037700046, -85.91867613099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0470.pdf,,43-25057,07CL0470,false,false,false,false,true,false,false,false,false,false
07/10/2007 12:00:00 AM,Daviess (14),"624 SW 1st
Washington, IN
(38.65130181100045, -87.17435968699965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0413.pdf,,34F32918,07CL0413,false,false,true,false,false,false,false,false,false,false
07/10/2007 12:00:00 AM,Elkhart (20),"12629 York Ln
Middlebury, IN
(41.72897856500049, -85.70976131799966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0414.pdf,,24-28430,07CL0414,false,false,false,false,true,false,false,false,false,false
07/11/2007 12:00:00 AM,Howard (34),"2700 N Washington St Lot 76
Kokomo, IN
(40.51420620300047, -86.13340925099965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0471.pdf,,16F17382,07CL0471,false,false,false,false,true,false,false,false,false,false
07/11/2007 12:00:00 AM,Bartholomew (3),"6856 Bonesteel Ct
Columbus, IN
(39.28702837500049, -85.95667572199966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0417.pdf,,43F25060,07CL0417,false,false,false,false,true,false,false,false,false,false
07/11/2007 12:00:00 AM,Vermillion (83),"625 E Miller St
Clinton, IN
(39.672238490000495, -87.40419057499969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0415.pdf,,32F27724,07CL0415,false,false,false,false,false,false,true,false,false,false
07/11/2007 12:00:00 AM,Johnson (41),"350 Blue Chip Ct
Franklin, IN
(39.523047817000474, -86.06322849999964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0416.pdf,,52F43764,07CL0416,false,false,false,false,false,false,true,false,false,false
07/12/2007 12:00:00 AM,LaGrange (44),"7425 N 50 E
Howe, IN
(41.748900893000496, -85.41838481299965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0431.pdf,,22F42196,07CL0431,true,false,false,false,false,false,false,false,false,false
07/13/2007 12:00:00 AM,Pike (63),"CR 400 W 2 Mi N SR 56
Petersburg, IN
(38.49241392900046, -87.27910614899969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0434.pdf,,96F02440,07CL0434,false,false,false,false,true,false,false,false,false,false
07/13/2007 12:00:00 AM,Bartholomew (3),"1212 Pearl St Apt D
Columbus, IN
(39.21064937400047, -85.91756612599966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0435.pdf,,43-25066,07CL0435,true,false,false,false,false,false,false,false,false,false
07/13/2007 12:00:00 AM,Miami (52),"CR 300 E and Paw Paw Pk
Peru, IN
(40.75244303000045, -86.06807783899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0436.pdf,,16-17388,07CL0436,false,false,false,false,true,false,false,false,false,false
07/13/2007 12:00:00 AM,Kosciusko (43),"5691 W Woodland Ln
Warsaw, IN
(41.150671368000474, -85.74832703799967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0433.pdf,,24F28431,07CL0433,true,false,false,false,false,false,false,false,false,false
07/13/2007 12:00:00 AM,Kosciusko (43),"CR 800 N and CR 15
Milford, IN
(41.40978017800046, -85.84674875699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0432.pdf,,24F28431,07CL0432,false,false,false,false,true,false,false,false,false,false
07/13/2007 12:00:00 AM,Howard (34),"2426 E Baxter Rd
Kokomo, IN
(40.46473392000047, -86.09833753999965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0437.pdf,,16F17389,07CL0437,false,false,true,false,false,false,false,false,false,false
07/15/2007 12:00:00 AM,Gibson (26),"3834 S CR 750 E
Francisco, IN
(38.2988682620005, -87.42712914899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0200.pdf,,35F26692,07CL0200,false,true,false,false,false,false,false,false,false,false
